id,player,position,price,status,percentSelected,squadId,team,abbr,group,elo,home_field,tactical_tilt,total_tilt,tilt_cat,round_id,opp_abbr,opp_elo,opp_home_field,opp_tactical_tilt
492,Theo Hernández,DEF,5.0,playing,2.6,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
492,Theo Hernández,DEF,5.0,playing,2.6,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
492,Theo Hernández,DEF,5.0,playing,2.6,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
493,Maxence Lacroix,DEF,4.5,playing,0.3,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
493,Maxence Lacroix,DEF,4.5,playing,0.3,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
493,Maxence Lacroix,DEF,4.5,playing,0.3,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
494,Dayot Upamecano,DEF,5.3,playing,12.9,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
494,Dayot Upamecano,DEF,5.3,playing,12.9,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
494,Dayot Upamecano,DEF,5.3,playing,12.9,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
495,Ibrahima Konaté,DEF,4.9,playing,1.5,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
495,Ibrahima Konaté,DEF,4.9,playing,1.5,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
495,Ibrahima Konaté,DEF,4.9,playing,1.5,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
496,Lucas Hernández,DEF,5.2,playing,1.4,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
496,Lucas Hernández,DEF,5.2,playing,1.4,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
496,Lucas Hernández,DEF,5.2,playing,1.4,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
498,Lucas Digne,DEF,5.0,playing,5.5,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
498,Lucas Digne,DEF,5.0,playing,5.5,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
498,Lucas Digne,DEF,5.0,playing,5.5,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
499,Malo Gusto,DEF,5.1,playing,0.4,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
499,Malo Gusto,DEF,5.1,playing,0.4,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
499,Malo Gusto,DEF,5.1,playing,0.4,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
500,Kylian Mbappé,FWD,10.5,playing,70.2,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
500,Kylian Mbappé,FWD,10.5,playing,70.2,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
500,Kylian Mbappé,FWD,10.5,playing,70.2,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
501,Ousmane Dembélé,MID,10.0,playing,44.2,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
501,Ousmane Dembélé,MID,10.0,playing,44.2,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
501,Ousmane Dembélé,MID,10.0,playing,44.2,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
502,Marcus Thuram,FWD,7.5,playing,0.4,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
502,Marcus Thuram,FWD,7.5,playing,0.4,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
502,Marcus Thuram,FWD,7.5,playing,0.4,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
505,Désiré Doué,MID,7.5,playing,3.4,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
505,Désiré Doué,MID,7.5,playing,3.4,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
505,Désiré Doué,MID,7.5,playing,3.4,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
506,Mike Maignan,GK,5.0,playing,18.2,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
506,Mike Maignan,GK,5.0,playing,18.2,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
506,Mike Maignan,GK,5.0,playing,18.2,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
508,Brice Samba,GK,4.5,playing,0.2,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
508,Brice Samba,GK,4.5,playing,0.2,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
508,Brice Samba,GK,4.5,playing,0.2,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
509,N'Golo Kanté,MID,5.1,playing,0.8,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
509,N'Golo Kanté,MID,5.1,playing,0.8,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
509,N'Golo Kanté,MID,5.1,playing,0.8,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
510,Adrien Rabiot,MID,6.4,playing,0.9,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
510,Adrien Rabiot,MID,6.4,playing,0.9,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
510,Adrien Rabiot,MID,6.4,playing,0.9,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
511,Warren Zaïre-Emery,MID,6.1,playing,0.2,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
511,Warren Zaïre-Emery,MID,6.1,playing,0.2,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
511,Warren Zaïre-Emery,MID,6.1,playing,0.2,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
512,Manu Koné,MID,6.1,playing,0.2,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
512,Manu Koné,MID,6.1,playing,0.2,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
512,Manu Koné,MID,6.1,playing,0.2,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
514,Maghnes Akliouche,MID,6.4,playing,0.0,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
514,Maghnes Akliouche,MID,6.4,playing,0.0,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
514,Maghnes Akliouche,MID,6.4,playing,0.0,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
515,Aurélien Tchouaméni,MID,6.5,playing,0.9,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
515,Aurélien Tchouaméni,MID,6.5,playing,0.9,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
515,Aurélien Tchouaméni,MID,6.5,playing,0.9,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
516,Rayan Cherki,MID,8.0,playing,4.0,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
516,Rayan Cherki,MID,8.0,playing,4.0,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
516,Rayan Cherki,MID,8.0,playing,4.0,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
517,Michael Olise,MID,9.5,playing,47.4,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,1,SEN,1875,0.0,-0.37
517,Michael Olise,MID,9.5,playing,47.4,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,2,IRQ,1603,0.0,-0.26
517,Michael Olise,MID,9.5,playing,47.4,19,France,FRA,i,2069,0.0,-0.09,-0.03,Balanced,3,NOR,1966,0.0,0.09
765,Samir El Mourabet,MID,4.7,playing,0.3,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,1,BRA,1987,0.0,0.12
765,Samir El Mourabet,MID,4.7,playing,0.3,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,2,SCO,1768,0.0,-0.05
765,Samir El Mourabet,MID,4.7,playing,0.3,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,3,HAI,1606,0.0,0.14
773,Anass Salah-Eddine,DEF,3.9,playing,0.1,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,1,BRA,1987,0.0,0.12
773,Anass Salah-Eddine,DEF,3.9,playing,0.1,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,2,SCO,1768,0.0,-0.05
773,Anass Salah-Eddine,DEF,3.9,playing,0.1,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,3,HAI,1606,0.0,0.14
777,Ayoub El Kaabi,FWD,5.9,playing,0.1,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,1,BRA,1987,0.0,0.12
777,Ayoub El Kaabi,FWD,5.9,playing,0.1,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,2,SCO,1768,0.0,-0.05
777,Ayoub El Kaabi,FWD,5.9,playing,0.1,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,3,HAI,1606,0.0,0.14
782,Gessime Yassine,FWD,4.0,playing,0.3,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,1,BRA,1987,0.0,0.12
782,Gessime Yassine,FWD,4.0,playing,0.3,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,2,SCO,1768,0.0,-0.05
782,Gessime Yassine,FWD,4.0,playing,0.3,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,3,HAI,1606,0.0,0.14
792,Ismael Saibari,MID,6.8,playing,17.0,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,1,BRA,1987,0.0,0.12
792,Ismael Saibari,MID,6.8,playing,17.0,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,2,SCO,1768,0.0,-0.05
792,Ismael Saibari,MID,6.8,playing,17.0,29,Morocco,MAR,c,1916,0.0,-0.48,-0.44,Very defensive,3,HAI,1606,0.0,0.14
841,Sander Berge,MID,4.7,playing,1.5,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,1,IRQ,1603,0.0,-0.26
841,Sander Berge,MID,4.7,playing,1.5,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,2,SEN,1875,0.0,-0.37
841,Sander Berge,MID,4.7,playing,1.5,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,3,FRA,2069,0.0,-0.09
843,Oscar Bobb,MID,5.1,playing,0.9,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,1,IRQ,1603,0.0,-0.26
843,Oscar Bobb,MID,5.1,playing,0.9,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,2,SEN,1875,0.0,-0.37
843,Oscar Bobb,MID,5.1,playing,0.9,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,3,FRA,2069,0.0,-0.09
844,Morten Thorsby,MID,5.6,playing,0.0,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,1,IRQ,1603,0.0,-0.26
844,Morten Thorsby,MID,5.6,playing,0.0,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,2,SEN,1875,0.0,-0.37
844,Morten Thorsby,MID,5.6,playing,0.0,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,3,FRA,2069,0.0,-0.09
845,Patrick Berg,MID,5.6,playing,0.9,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,1,IRQ,1603,0.0,-0.26
845,Patrick Berg,MID,5.6,playing,0.9,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,2,SEN,1875,0.0,-0.37
845,Patrick Berg,MID,5.6,playing,0.9,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,3,FRA,2069,0.0,-0.09
846,Kristoffer Ajer,DEF,4.3,playing,0.6,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,1,IRQ,1603,0.0,-0.26
846,Kristoffer Ajer,DEF,4.3,playing,0.6,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,2,SEN,1875,0.0,-0.37
846,Kristoffer Ajer,DEF,4.3,playing,0.6,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,3,FRA,2069,0.0,-0.09
847,Julian Ryerson,DEF,4.2,playing,2.9,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,1,IRQ,1603,0.0,-0.26
847,Julian Ryerson,DEF,4.2,playing,2.9,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,2,SEN,1875,0.0,-0.37
847,Julian Ryerson,DEF,4.2,playing,2.9,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,3,FRA,2069,0.0,-0.09
848,Marcus Pedersen,DEF,4.1,playing,0.3,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,1,IRQ,1603,0.0,-0.26
848,Marcus Pedersen,DEF,4.1,playing,0.3,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,2,SEN,1875,0.0,-0.37
848,Marcus Pedersen,DEF,4.1,playing,0.3,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,3,FRA,2069,0.0,-0.09
849,Leo Østigård,DEF,4.1,playing,0.7,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,1,IRQ,1603,0.0,-0.26
849,Leo Østigård,DEF,4.1,playing,0.7,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,2,SEN,1875,0.0,-0.37
849,Leo Østigård,DEF,4.1,playing,0.7,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,3,FRA,2069,0.0,-0.09
850,David Møller Wolfe,DEF,4.0,playing,2.2,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,1,IRQ,1603,0.0,-0.26
850,David Møller Wolfe,DEF,4.0,playing,2.2,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,2,SEN,1875,0.0,-0.37
850,David Møller Wolfe,DEF,4.0,playing,2.2,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,3,FRA,2069,0.0,-0.09
851,Fredrik Bjørkan,DEF,4.0,playing,0.4,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,1,IRQ,1603,0.0,-0.26
851,Fredrik Bjørkan,DEF,4.0,playing,0.4,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,2,SEN,1875,0.0,-0.37
851,Fredrik Bjørkan,DEF,4.0,playing,0.4,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,3,FRA,2069,0.0,-0.09
852,Torbjørn Heggem,DEF,3.7,playing,0.4,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,1,IRQ,1603,0.0,-0.26
852,Torbjørn Heggem,DEF,3.7,playing,0.4,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,2,SEN,1875,0.0,-0.37
852,Torbjørn Heggem,DEF,3.7,playing,0.4,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,3,FRA,2069,0.0,-0.09
854,Henrik Falchener,DEF,3.5,playing,0.7,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,1,IRQ,1603,0.0,-0.26
854,Henrik Falchener,DEF,3.5,playing,0.7,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,2,SEN,1875,0.0,-0.37
854,Henrik Falchener,DEF,3.5,playing,0.7,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,3,FRA,2069,0.0,-0.09
855,Erling Haaland,FWD,10.5,playing,31.4,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,1,IRQ,1603,0.0,-0.26
855,Erling Haaland,FWD,10.5,playing,31.4,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,2,SEN,1875,0.0,-0.37
855,Erling Haaland,FWD,10.5,playing,31.4,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,3,FRA,2069,0.0,-0.09
856,Alexander Sørloth,FWD,6.8,playing,0.8,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,1,IRQ,1603,0.0,-0.26
856,Alexander Sørloth,FWD,6.8,playing,0.8,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,2,SEN,1875,0.0,-0.37
856,Alexander Sørloth,FWD,6.8,playing,0.8,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,3,FRA,2069,0.0,-0.09
857,Andreas Schjelderup,FWD,6.2,playing,0.3,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,1,IRQ,1603,0.0,-0.26
857,Andreas Schjelderup,FWD,6.2,playing,0.3,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,2,SEN,1875,0.0,-0.37
857,Andreas Schjelderup,FWD,6.2,playing,0.3,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,3,FRA,2069,0.0,-0.09
858,Jørgen Strand Larsen,FWD,5.6,playing,0.1,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,1,IRQ,1603,0.0,-0.26
858,Jørgen Strand Larsen,FWD,5.6,playing,0.1,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,2,SEN,1875,0.0,-0.37
858,Jørgen Strand Larsen,FWD,5.6,playing,0.1,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,3,FRA,2069,0.0,-0.09
859,Ørjan Nyland,GK,4.2,playing,2.9,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,1,IRQ,1603,0.0,-0.26
859,Ørjan Nyland,GK,4.2,playing,2.9,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,2,SEN,1875,0.0,-0.37
859,Ørjan Nyland,GK,4.2,playing,2.9,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,3,FRA,2069,0.0,-0.09
860,Egil Selvik,GK,3.8,playing,0.2,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,1,IRQ,1603,0.0,-0.26
860,Egil Selvik,GK,3.8,playing,0.2,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,2,SEN,1875,0.0,-0.37
860,Egil Selvik,GK,3.8,playing,0.2,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,3,FRA,2069,0.0,-0.09
862,Jens Petter Hauge,MID,5.9,playing,0.1,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,1,IRQ,1603,0.0,-0.26
862,Jens Petter Hauge,MID,5.9,playing,0.1,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,2,SEN,1875,0.0,-0.37
862,Jens Petter Hauge,MID,5.9,playing,0.1,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,3,FRA,2069,0.0,-0.09
863,Antonio Nusa,MID,6.1,playing,2.4,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,1,IRQ,1603,0.0,-0.26
863,Antonio Nusa,MID,6.1,playing,2.4,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,2,SEN,1875,0.0,-0.37
863,Antonio Nusa,MID,6.1,playing,2.4,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,3,FRA,2069,0.0,-0.09
864,Kristian Thorstvedt,MID,6.2,playing,0.0,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,1,IRQ,1603,0.0,-0.26
864,Kristian Thorstvedt,MID,6.2,playing,0.0,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,2,SEN,1875,0.0,-0.37
864,Kristian Thorstvedt,MID,6.2,playing,0.0,32,Norway,NOR,i,1966,0.0,0.09,0.23,Attacking,3,FRA,2069,0.0,-0.09
1081,Yéremy Pino,MID,5.9,playing,0.1,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,1,CPV,1662,0.0,-0.2
1081,Yéremy Pino,MID,5.9,playing,0.1,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,2,KSA,1644,0.0,-0.19
1081,Yéremy Pino,MID,5.9,playing,0.1,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,3,URU,1889,0.0,-0.13
1082,Álex Baena,MID,6.0,playing,6.2,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,1,CPV,1662,0.0,-0.2
1082,Álex Baena,MID,6.0,playing,6.2,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,2,KSA,1644,0.0,-0.19
1082,Álex Baena,MID,6.0,playing,6.2,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,3,URU,1889,0.0,-0.13
1084,Martín Zubimendi,MID,6.1,playing,0.3,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,1,CPV,1662,0.0,-0.2
1084,Martín Zubimendi,MID,6.1,playing,0.3,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,2,KSA,1644,0.0,-0.19
1084,Martín Zubimendi,MID,6.1,playing,0.3,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,3,URU,1889,0.0,-0.13
1085,Pedro Porro,DEF,5.5,playing,9.1,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,1,CPV,1662,0.0,-0.2
1085,Pedro Porro,DEF,5.5,playing,9.1,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,2,KSA,1644,0.0,-0.19
1085,Pedro Porro,DEF,5.5,playing,9.1,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,3,URU,1889,0.0,-0.13
1086,Aymeric Laporte,DEF,5.5,playing,19.0,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,1,CPV,1662,0.0,-0.2
1086,Aymeric Laporte,DEF,5.5,playing,19.0,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,2,KSA,1644,0.0,-0.19
1086,Aymeric Laporte,DEF,5.5,playing,19.0,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,3,URU,1889,0.0,-0.13
1087,Alejandro Grimaldo,DEF,4.9,playing,0.7,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,1,CPV,1662,0.0,-0.2
1087,Alejandro Grimaldo,DEF,4.9,playing,0.7,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,2,KSA,1644,0.0,-0.19
1087,Alejandro Grimaldo,DEF,4.9,playing,0.7,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,3,URU,1889,0.0,-0.13
1088,Marc Cucurella,DEF,5.1,playing,46.9,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,1,CPV,1662,0.0,-0.2
1088,Marc Cucurella,DEF,5.1,playing,46.9,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,2,KSA,1644,0.0,-0.19
1088,Marc Cucurella,DEF,5.1,playing,46.9,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,3,URU,1889,0.0,-0.13
1089,Pau Cubarsí,DEF,5.0,playing,13.2,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,1,CPV,1662,0.0,-0.2
1089,Pau Cubarsí,DEF,5.0,playing,13.2,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,2,KSA,1644,0.0,-0.19
1089,Pau Cubarsí,DEF,5.0,playing,13.2,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,3,URU,1889,0.0,-0.13
1092,Lamine Yamal,MID,10.0,playing,37.9,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,1,CPV,1662,0.0,-0.2
1092,Lamine Yamal,MID,10.0,playing,37.9,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,2,KSA,1644,0.0,-0.19
1092,Lamine Yamal,MID,10.0,playing,37.9,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,3,URU,1889,0.0,-0.13
1093,Ferran Torres,FWD,7.8,playing,1.9,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,1,CPV,1662,0.0,-0.2
1093,Ferran Torres,FWD,7.8,playing,1.9,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,2,KSA,1644,0.0,-0.19
1093,Ferran Torres,FWD,7.8,playing,1.9,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,3,URU,1889,0.0,-0.13
1094,Mikel Oyarzabal,FWD,8.1,playing,13.8,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,1,CPV,1662,0.0,-0.2
1094,Mikel Oyarzabal,FWD,8.1,playing,13.8,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,2,KSA,1644,0.0,-0.19
1094,Mikel Oyarzabal,FWD,8.1,playing,13.8,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,3,URU,1889,0.0,-0.13
1095,Borja Iglesias,FWD,6.8,playing,0.1,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,1,CPV,1662,0.0,-0.2
1095,Borja Iglesias,FWD,6.8,playing,0.1,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,2,KSA,1644,0.0,-0.19
1095,Borja Iglesias,FWD,6.8,playing,0.1,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,3,URU,1889,0.0,-0.13
1097,Víctor Muñoz,FWD,4.0,playing,0.4,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,1,CPV,1662,0.0,-0.2
1097,Víctor Muñoz,FWD,4.0,playing,0.4,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,2,KSA,1644,0.0,-0.19
1097,Víctor Muñoz,FWD,4.0,playing,0.4,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,3,URU,1889,0.0,-0.13
1098,David Raya,GK,5.0,playing,7.3,41,Spain,ESP,h,2073,0.0,0.08,0.08,Balanced,1,CPV,1662,0.0,-0.2
